Row_ID,Order_ID,Order_Date,Ship_Date,Category,City,Country,Customer_ID,Customer_Name,Delivery_Pace,Delivery_Time,Month_Name,Postal_Code,Product_ID,Product_Name,Region,Sales,Segment,Ship_Mode,State,Sub_Category,Year
9547,CA-2015-166590,29-10-2015,02-11-2015,Office Supplies,Columbus,United States,NC-18625,Noah Childs,Slow,4,October,47201,OFF-PA-10000482,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Central,75.88,Corporate,Standard Class,Indiana,Paper,2015
9548,CA-2017-131744,18-06-2017,20-06-2017,Office Supplies,Philadelphia,United States,SC-20770,Stewart Carmichael,Fast,2,June,19134,OFF-PA-10004610,Xerox 1900,East,6.848,Corporate,Second Class,Pennsylvania,Paper,2017
9549,CA-2017-131744,18-06-2017,20-06-2017,Office Supplies,Philadelphia,United States,SC-20770,Stewart Carmichael,Fast,2,June,19134,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,East,4.626,Corporate,Second Class,Pennsylvania,Binders,2017
9550,CA-2017-131744,18-06-2017,20-06-2017,Office Supplies,Philadelphia,United States,SC-20770,Stewart Carmichael,Fast,2,June,19134,OFF-AP-10001394,Harmony Air Purifier,East,453.6,Corporate,Second Class,Pennsylvania,Appliances,2017
9551,CA-2016-160864,03-05-2016,06-05-2016,Office Supplies,San Jose,United States,NF-18595,Nicole Fjeld,Fast,3,May,95123,OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,West,13.848,Home Office,First Class,California,Binders,2016
9552,CA-2016-147690,10-11-2016,14-11-2016,Office Supplies,Philadelphia,United States,SC-20020,Sam Craven,Slow,4,November,19140,OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart,East,577.584,Consumer,Standard Class,Pennsylvania,Storage,2016
9553,CA-2016-163923,30-05-2016,03-06-2016,Technology,Springfield,United States,BD-11560,Brendan Dodson,Slow,4,May,22153,TEC-AC-10000358,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,South,151.96,Home Office,Standard Class,Virginia,Accessories,2016
9554,CA-2017-125724,22-09-2017,27-09-2017,Furniture,Broomfield,United States,SM-20950,Suzanne McNair,Slow,5,September,80020,FUR-FU-10000246,Aluminum Document Frame,West,68.432,Corporate,Standard Class,Colorado,Furnishings,2017
9555,CA-2016-111612,28-11-2016,02-12-2016,Furniture,Columbus,United States,EB-14110,Eugene Barchas,Slow,4,November,43229,FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",East,71.12,Consumer,Standard Class,Ohio,Furnishings,2016
9556,CA-2016-111612,28-11-2016,02-12-2016,Office Supplies,Columbus,United States,EB-14110,Eugene Barchas,Slow,4,November,43229,OFF-FA-10003021,Staples,East,3.008,Consumer,Standard Class,Ohio,Fasteners,2016
9557,CA-2016-156853,03-12-2016,05-12-2016,Office Supplies,Concord,United States,HP-14815,Harold Pawlan,Fast,2,December,3301,OFF-PA-10003656,Xerox 1935,East,184.66,Home Office,Second Class,New Hampshire,Paper,2016
9558,CA-2015-103086,17-10-2015,19-10-2015,Furniture,Houston,United States,EB-14170,Evan Bailliet,Fast,2,October,77095,FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Central,5.312,Consumer,Second Class,Texas,Furnishings,2015
9559,CA-2017-129280,03-05-2017,05-05-2017,Technology,Newark,United States,SM-20905,Susan MacKendrick,Fast,2,May,43055,TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,East,132.52,Consumer,First Class,Ohio,Accessories,2017
9560,CA-2017-129280,03-05-2017,05-05-2017,Office Supplies,Newark,United States,SM-20905,Susan MacKendrick,Fast,2,May,43055,OFF-ST-10002554,Tennsco Industrial Shelving,East,195.64,Consumer,First Class,Ohio,Storage,2017
9561,CA-2017-129280,03-05-2017,05-05-2017,Furniture,Newark,United States,SM-20905,Susan MacKendrick,Fast,2,May,43055,FUR-FU-10001876,"Computer Room Manger, 14""",East,51.968,Consumer,First Class,Ohio,Furnishings,2017
9562,CA-2017-129280,03-05-2017,05-05-2017,Technology,Newark,United States,SM-20905,Susan MacKendrick,Fast,2,May,43055,TEC-AC-10002637,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),East,431.976,Consumer,First Class,Ohio,Accessories,2017
9563,CA-2017-129280,03-05-2017,05-05-2017,Technology,Newark,United States,SM-20905,Susan MacKendrick,Fast,2,May,43055,TEC-MA-10003589,Cisco 8961 IP Phone Charcoal,East,224.937,Consumer,First Class,Ohio,Machines,2017
9564,CA-2017-129280,03-05-2017,05-05-2017,Office Supplies,Newark,United States,SM-20905,Susan MacKendrick,Fast,2,May,43055,OFF-LA-10000081,Avery 496,East,6,Consumer,First Class,Ohio,Labels,2017
9565,CA-2016-161242,01-06-2016,08-06-2016,Office Supplies,Los Angeles,United States,CG-12040,Catherine Glotzbach,Slow,7,June,90045,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",West,11.76,Home Office,Standard Class,California,Paper,2016
9566,CA-2015-130428,31-03-2015,31-03-2015,Furniture,Tampa,United States,TG-21640,Trudy Glocke,Fast,0,March,33614,FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",South,1125.488,Consumer,Same Day,Florida,Chairs,2015
9567,CA-2015-130428,31-03-2015,31-03-2015,Office Supplies,Tampa,United States,TG-21640,Trudy Glocke,Fast,0,March,33614,OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,South,12.645,Consumer,Same Day,Florida,Binders,2015
9568,CA-2015-130428,31-03-2015,31-03-2015,Office Supplies,Tampa,United States,TG-21640,Trudy Glocke,Fast,0,March,33614,OFF-AR-10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",South,4.032,Consumer,Same Day,Florida,Art,2015
9569,CA-2018-104388,05-07-2018,07-07-2018,Technology,Fremont,United States,DK-12835,Damala Kotsonis,Fast,2,July,68025,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Central,79.96,Corporate,First Class,Nebraska,Phones,2018
9570,CA-2016-113131,24-09-2016,24-09-2016,Office Supplies,Columbus,United States,MB-17305,Maria Bertelson,Fast,0,September,43229,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,East,6.732,Consumer,Same Day,Ohio,Binders,2016
9571,CA-2016-113131,24-09-2016,24-09-2016,Office Supplies,Columbus,United States,MB-17305,Maria Bertelson,Fast,0,September,43229,OFF-ST-10001172,"Tennsco Lockers, Sand",East,33.568,Consumer,Same Day,Ohio,Storage,2016
9572,CA-2016-113131,24-09-2016,24-09-2016,Office Supplies,Columbus,United States,MB-17305,Maria Bertelson,Fast,0,September,43229,OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,East,15.84,Consumer,Same Day,Ohio,Envelopes,2016
9573,CA-2016-113131,24-09-2016,24-09-2016,Office Supplies,Columbus,United States,MB-17305,Maria Bertelson,Fast,0,September,43229,OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",East,24.424,Consumer,Same Day,Ohio,Labels,2016
9574,CA-2016-113131,24-09-2016,24-09-2016,Office Supplies,Columbus,United States,MB-17305,Maria Bertelson,Fast,0,September,43229,OFF-AR-10003504,Newell 347,East,17.12,Consumer,Same Day,Ohio,Art,2016
9575,CA-2016-148495,13-08-2016,13-08-2016,Furniture,Pomona,United States,SF-20065,Sandra Flanagan,Fast,0,August,91767,FUR-FU-10001889,Ultra Door Pull Handle,West,31.56,Consumer,Same Day,California,Furnishings,2016
9576,CA-2016-143147,26-05-2016,28-05-2016,Furniture,San Antonio,United States,PS-18760,Pamela Stobb,Fast,2,May,78207,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,Central,105.686,Consumer,Second Class,Texas,Chairs,2016
9577,CA-2016-143147,26-05-2016,28-05-2016,Technology,San Antonio,United States,PS-18760,Pamela Stobb,Fast,2,May,78207,TEC-MA-10004679,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Central,399.54,Consumer,Second Class,Texas,Machines,2016
9578,CA-2016-143147,26-05-2016,28-05-2016,Furniture,San Antonio,United States,PS-18760,Pamela Stobb,Fast,2,May,78207,FUR-CH-10004754,"Global Stack Chair with Arms, Black",Central,104.93,Consumer,Second Class,Texas,Chairs,2016
9579,CA-2018-152975,14-09-2018,16-09-2018,Technology,New York City,United States,RB-19705,Roger Barcio,Fast,2,September,10035,TEC-PH-10004586,Wilson SignalBoost 841262 DB PRO Amplifier Kit,East,1079.85,Home Office,First Class,New York,Phones,2018
9580,CA-2018-152975,14-09-2018,16-09-2018,Office Supplies,New York City,United States,RB-19705,Roger Barcio,Fast,2,September,10035,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,East,70.98,Home Office,First Class,New York,Storage,2018
9581,CA-2018-152975,14-09-2018,16-09-2018,Office Supplies,New York City,United States,RB-19705,Roger Barcio,Fast,2,September,10035,OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,East,29.95,Home Office,First Class,New York,Art,2018
9582,CA-2018-152975,14-09-2018,16-09-2018,Furniture,New York City,United States,RB-19705,Roger Barcio,Fast,2,September,10035,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",East,589.41,Home Office,First Class,New York,Chairs,2018
9583,CA-2017-107475,07-06-2017,11-06-2017,Office Supplies,Philadelphia,United States,RS-19870,Roy Skaria,Slow,4,June,19120,OFF-FA-10002988,Ideal Clamps,East,9.648,Home Office,Standard Class,Pennsylvania,Fasteners,2017
9584,CA-2018-116127,25-06-2018,27-06-2018,Furniture,New York City,United States,SB-20185,Sarah Brown,Fast,2,June,10024,FUR-BO-10002213,DMI Eclipse Executive Suite Bookcases,East,400.784,Consumer,Second Class,New York,Bookcases,2018
9585,CA-2018-132584,26-08-2018,27-08-2018,Office Supplies,Detroit,United States,HJ-14875,Heather Jas,Fast,1,August,48234,OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",Central,53.72,Home Office,First Class,Michigan,Storage,2018
9586,CA-2017-160598,26-08-2017,28-08-2017,Office Supplies,Miami,United States,SV-20815,Stuart Van,Fast,2,August,33142,OFF-PA-10002319,Xerox 1944,South,31.008,Corporate,First Class,Florida,Paper,2017
9587,CA-2017-108630,18-11-2017,18-11-2017,Office Supplies,Concord,United States,BE-11410,Bobby Elias,Fast,0,November,94521,OFF-BI-10002437,Recycled Premium Regency Composition Covers,West,61.12,Consumer,Same Day,California,Binders,2017
9588,US-2018-129203,17-04-2018,22-04-2018,Office Supplies,Chicago,United States,BM-11575,Brendan Murry,Slow,5,April,60653,OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,Central,195.136,Corporate,Standard Class,Illinois,Storage,2018
9589,CA-2018-110940,23-07-2018,28-07-2018,Office Supplies,Wheeling,United States,AZ-10750,Annie Zypern,Slow,5,July,60090,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Central,121.536,Consumer,Standard Class,Illinois,Art,2018
9590,CA-2015-119172,11-05-2015,15-05-2015,Office Supplies,Chicago,United States,HD-14785,Harold Dahlen,Slow,4,May,60610,OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Central,17.472,Home Office,Standard Class,Illinois,Paper,2015
9591,CA-2015-119172,11-05-2015,15-05-2015,Office Supplies,Chicago,United States,HD-14785,Harold Dahlen,Slow,4,May,60610,OFF-BI-10002026,Avery Arch Ring Binders,Central,104.58,Home Office,Standard Class,Illinois,Binders,2015
9592,US-2017-105452,28-07-2017,01-08-2017,Furniture,Pasadena,United States,BF-11005,Barry Franz,Slow,4,July,77506,FUR-FU-10003691,"Eldon Image Series Desk Accessories, Ebony",Central,24.7,Home Office,Standard Class,Texas,Furnishings,2017
9593,US-2017-105452,28-07-2017,01-08-2017,Furniture,Pasadena,United States,BF-11005,Barry Franz,Slow,4,July,77506,FUR-FU-10003806,"Tenex Chairmat w/ Average Lip, 45"" x 53""",Central,302.72,Home Office,Standard Class,Texas,Furnishings,2017
9594,CA-2018-108931,14-09-2018,19-09-2018,Office Supplies,New York City,United States,HZ-14950,Henia Zydlo,Slow,5,September,10024,OFF-PA-10002741,Xerox 1980,East,8.56,Consumer,Standard Class,New York,Paper,2018
9595,CA-2018-108931,14-09-2018,19-09-2018,Office Supplies,New York City,United States,HZ-14950,Henia Zydlo,Slow,5,September,10024,OFF-PA-10003845,Xerox 1987,East,11.56,Consumer,Standard Class,New York,Paper,2018
9596,CA-2018-104619,24-01-2018,29-01-2018,Office Supplies,San Jose,United States,KD-16495,Keith Dawkins,Slow,5,January,95123,OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",West,25.86,Corporate,Standard Class,California,Appliances,2018
9597,CA-2018-104619,24-01-2018,29-01-2018,Office Supplies,San Jose,United States,KD-16495,Keith Dawkins,Slow,5,January,95123,OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,West,276.784,Corporate,Standard Class,California,Binders,2018
9598,CA-2018-104619,24-01-2018,29-01-2018,Technology,San Jose,United States,KD-16495,Keith Dawkins,Slow,5,January,95123,TEC-PH-10000193,Jensen SMPS-640 - speaker phone,West,110.352,Corporate,Standard Class,California,Phones,2018
9599,CA-2016-149517,19-09-2016,23-09-2016,Furniture,Sacramento,United States,FC-14245,Frank Carlisle,Slow,4,September,95823,FUR-FU-10003464,"Seth Thomas 8 1/2"" Cubicle Clock",West,60.84,Home Office,Standard Class,California,Furnishings,2016
9600,CA-2016-116841,14-04-2016,18-04-2016,Office Supplies,Springfield,United States,TP-21130,Theone Pippenger,Slow,4,April,97477,OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,West,35.208,Consumer,Standard Class,Oregon,Appliances,2016
9601,CA-2018-107797,08-05-2018,11-05-2018,Office Supplies,Mansfield,United States,EB-13705,Ed Braxton,Fast,3,May,76063,OFF-PA-10003848,Xerox 1997,Central,41.472,Corporate,Second Class,Texas,Paper,2018
9602,CA-2017-117604,04-09-2017,09-09-2017,Office Supplies,Jonesboro,United States,JP-15520,Jeremy Pistek,Slow,5,September,72401,OFF-PA-10001357,Xerox 1886,South,239.5,Consumer,Standard Class,Arkansas,Paper,2017
9603,CA-2015-130155,19-05-2015,22-05-2015,Office Supplies,Virginia Beach,United States,TD-20995,Tamara Dahlen,Fast,3,May,23464,OFF-SU-10004737,Acme Design Stainless Steel Bent Scissors,South,34.2,Consumer,First Class,Virginia,Supplies,2015
9604,CA-2017-129861,17-06-2017,23-06-2017,Furniture,Rochester,United States,DM-13345,Denise Monton,Slow,6,June,14609,FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,East,376.866,Corporate,Standard Class,New York,Tables,2017
9605,CA-2016-138625,02-11-2016,05-11-2016,Office Supplies,Chesapeake,United States,EG-13900,Emily Grady,Fast,3,November,23320,OFF-AP-10003099,"Eureka Hand Vacuum, Bagless",South,197.72,Consumer,First Class,Virginia,Appliances,2016
9606,US-2018-122672,04-11-2018,09-11-2018,Technology,Lancaster,United States,HG-14965,Henry Goldwyn,Slow,5,November,43130,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,East,70.72,Corporate,Standard Class,Ohio,Accessories,2018
9607,US-2018-122672,04-11-2018,09-11-2018,Office Supplies,Lancaster,United States,HG-14965,Henry Goldwyn,Slow,5,November,43130,OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",East,194.352,Corporate,Standard Class,Ohio,Storage,2018
9608,CA-2018-117128,05-12-2018,08-12-2018,Office Supplies,New York City,United States,BF-11080,Bart Folk,Fast,3,December,10024,OFF-PA-10000007,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",East,21.6,Consumer,Second Class,New York,Paper,2018
9609,CA-2018-117128,05-12-2018,08-12-2018,Office Supplies,New York City,United States,BF-11080,Bart Folk,Fast,3,December,10024,OFF-LA-10000248,Avery 52,East,11.07,Consumer,Second Class,New York,Labels,2018
9610,CA-2017-130638,16-05-2017,19-05-2017,Furniture,Los Angeles,United States,SC-20095,Sanjit Chand,Fast,3,May,90045,FUR-FU-10002116,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",West,282.84,Consumer,Second Class,California,Furnishings,2017
9611,CA-2017-130638,16-05-2017,19-05-2017,Office Supplies,Los Angeles,United States,SC-20095,Sanjit Chand,Fast,3,May,90045,OFF-LA-10002195,Avery 481,West,27.72,Consumer,Second Class,California,Labels,2017
9612,CA-2018-144365,24-10-2018,30-10-2018,Office Supplies,Jackson,United States,CS-11950,Carlos Soltero,Slow,6,October,39212,OFF-FA-10000735,Staples,South,11.68,Consumer,Standard Class,Mississippi,Fasteners,2018
9613,CA-2017-110086,18-09-2017,22-09-2017,Technology,Woodland,United States,BD-11320,Bill Donatelli,Slow,4,September,95695,TEC-PH-10001299,Polycom CX300 Desktop Phone USB VoIP phone,West,239.984,Consumer,Standard Class,California,Phones,2017
9614,CA-2015-128524,11-11-2015,13-11-2015,Office Supplies,Seattle,United States,MZ-17515,Mary Zewe,Fast,2,November,98115,OFF-AP-10002892,Belkin F5C206VTEL 6 Outlet Surge,West,22.98,Corporate,First Class,Washington,Appliances,2015
9615,CA-2015-128524,11-11-2015,13-11-2015,Technology,Seattle,United States,MZ-17515,Mary Zewe,Fast,2,November,98115,TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,West,102.13,Corporate,First Class,Washington,Accessories,2015
9616,CA-2015-128524,11-11-2015,13-11-2015,Office Supplies,Seattle,United States,MZ-17515,Mary Zewe,Fast,2,November,98115,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,West,2033.584,Corporate,First Class,Washington,Binders,2015
9617,CA-2017-140256,22-08-2017,29-08-2017,Office Supplies,Los Angeles,United States,PW-19030,Pauline Webber,Slow,7,August,90049,OFF-AR-10002255,Newell 346,West,5.76,Corporate,Standard Class,California,Art,2017
9618,CA-2018-160633,16-11-2018,21-11-2018,Technology,Bowling Green,United States,BS-11380,Bill Stewart,Slow,5,November,43402,TEC-CO-10002095,Hewlett Packard 610 Color Digital Copier / Printer,East,899.982,Corporate,Standard Class,Ohio,Copiers,2018
9619,CA-2018-160633,16-11-2018,21-11-2018,Office Supplies,Bowling Green,United States,BS-11380,Bill Stewart,Slow,5,November,43402,OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,East,86.352,Corporate,Standard Class,Ohio,Art,2018
9620,CA-2018-160633,16-11-2018,21-11-2018,Technology,Bowling Green,United States,BS-11380,Bill Stewart,Slow,5,November,43402,TEC-AC-10002335,Logitech Media Keyboard K200,East,139.96,Corporate,Standard Class,Ohio,Accessories,2018
9621,CA-2015-115133,26-09-2015,30-09-2015,Office Supplies,Lancaster,United States,DA-13450,Dianna Arnett,Slow,4,September,43130,OFF-AP-10001634,Hoover Commercial Lightweight Upright Vacuum,East,16.704,Home Office,Standard Class,Ohio,Appliances,2015
9622,CA-2015-115133,26-09-2015,30-09-2015,Technology,Lancaster,United States,DA-13450,Dianna Arnett,Slow,4,September,43130,TEC-AC-10002370,Maxell CD-R Discs,East,3.152,Home Office,Standard Class,Ohio,Accessories,2015
9623,CA-2015-115133,26-09-2015,30-09-2015,Office Supplies,Lancaster,United States,DA-13450,Dianna Arnett,Slow,4,September,43130,OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",East,32.896,Home Office,Standard Class,Ohio,Paper,2015
9624,CA-2018-137449,29-06-2018,30-06-2018,Office Supplies,Dallas,United States,ME-17725,Max Engle,Fast,1,June,75220,OFF-AP-10000240,Belkin F9G930V10-GRY 9 Outlet Surge,Central,21.392,Consumer,First Class,Texas,Appliances,2018
9625,CA-2018-137449,29-06-2018,30-06-2018,Furniture,Dallas,United States,ME-17725,Max Engle,Fast,1,June,75220,FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,Central,307.314,Consumer,First Class,Texas,Tables,2018
